Close
78968.0
79588.0
80517.0
80672.0
84001.0
82530.0
83304.0
84930.0
85704.0
87175.0
87175.0
88259.0
90117.0
90117.0
88956.0
87949.0
86710.0
87794.0
85936.0
85007.0
82917.0
80052.0
78814.0
79356.0
79356.0
75097.0
77575.0
76646.0
77652.0
75097.0
74323.0
73549.0
75097.0
75794.0
75872.0
75097.0
76491.0
76259.0
76955.0
75949.0
76104.0
76646.0
77807.0
77343.0
77110.0
77885.0
78194.0
78194.0
79588.0
77497.0
75330.0
75097.0
75485.0
74943.0
75717.0
76878.0
76955.0
76955.0
77420.0
77420.0
77188.0
76878.0
76801.0
75949.0
76104.0
75175.0
75949.0
75252.0
77110.0
75872.0
77033.0
77033.0
77033.0
75872.0
76801.0
76259.0
75252.0
74246.0
73239.0
74014.0
74014.0
74943.0
75097.0
75485.0
75097.0
75097.0
74865.0
74710.0
74323.0
74633.0
73549.0
72775.0
73007.0
72852.0
72775.0
74401.0
75794.0
75872.0
75097.0
75794.0
76414.0
76181.0
75485.0
76026.0
75175.0
75562.0
76104.0
76026.0
75639.0
75252.0
75872.0
75097.0
75175.0
76491.0
76723.0
81136.0
82917.0
81291.0
78272.0
76568.0
76646.0
76723.0
75872.0
73859.0
76026.0
76414.0
76801.0
77420.0
77110.0
76878.0
77343.0
76723.0
74710.0
77033.0
76568.0
76900.0
76500.0
78500.0
79800.0
80000.0
79500.0
78400.0
78800.0
79000.0
78000.0
79100.0
79800.0
79500.0
79400.0
80000.0
81900.0
83400.0
86200.0
87600.0
86800.0
87100.0
89200.0
93000.0
95800.0
94500.0
91000.0
89000.0
92400.0
92000.0
90800.0
91300.0
90000.0
86000.0
87000.0
87000.0
87500.0
87200.0
87400.0
86800.0
86900.0
85300.0
85100.0
84500.0
85000.0
85000.0
85500.0
84900.0
84900.0
81500.0
83000.0
83500.0
83800.0
84200.0
81100.0
82500.0
83000.0
84200.0
84900.0
84900.0
84900.0
83500.0
82500.0
82400.0
81900.0
82000.0
82100.0
82800.0
82600.0
83000.0
84600.0
83000.0
83000.0
82400.0
82400.0
81000.0
80200.0
77700.0
77700.0
78400.0
78400.0
82200.0
81800.0
80500.0
81500.0
81500.0
80900.0
79900.0
81000.0
79400.0
77900.0
80000.0
80000.0
77000.0
73000.0
74200.0
76000.0
75400.0
76000.0
75300.0
74400.0
75600.0
77000.0
76700.0
77400.0
78000.0
78900.0
80500.0
79000.0
77500.0
79700.0
81000.0
79200.0
77800.0
77700.0
76400.0
77000.0
76500.0
79100.0
76100.0
76000.0
77700.0
76000.0
75900.0
75000.0
74900.0
76300.0
75500.0
74800.0
74000.0
74100.0
74000.0
72800.0
75500.0
74000.0
72000.0
71900.0
71800.0
72400.0
72300.0
72000.0
71300.0
72500.0
72500.0
72500.0
72900.0
73900.0
75000.0
75300.0
74700.0
77000.0
78900.0
79500.0
82500.0
82000.0
82000.0
80800.0
80500.0
81500.0
81600.0
81800.0
81500.0
81500.0
81500.0
80900.0
80000.0
80200.0
82000.0
82000.0
82500.0
82500.0
86000.0
84000.0
82600.0
82700.0
80000.0
78000.0
78800.0
79100.0
78600.0
78300.0
79200.0
80000.0
78800.0
79200.0
78900.0
78000.0
75900.0
75000.0
74300.0
75000.0
74000.0
73200.0
70600.0
71300.0
71500.0
70100.0
66700.0
65100.0
62000.0
64000.0
66500.0
68100.0
66300.0
67700.0
67900.0
69200.0
68000.0
68000.0
69900.0
70000.0
71700.0
71600.0
73500.0
75000.0
73600.0
73000.0
71800.0
71800.0
72600.0
74000.0
72800.0
75500.0
75100.0
75000.0
75100.0
76500.0
76500.0
75000.0
73500.0
73500.0
73000.0
73100.0
76700.0
79800.0
81000.0
80000.0
85000.0
85000.0
80000.0
78500.0
77000.0
77300.0
77400.0
78200.0
78800.0
79500.0
79700.0
79200.0
79000.0
78700.0
79300.0
79100.0
78900.0
79100.0
80000.0
80700.0
80000.0
82600.0
82800.0
84000.0
84000.0
86900.0
87300.0
85100.0
84800.0
85800.0
87300.0
89400.0
90000.0
93000.0
93000.0
89900.0
91900.0
89100.0
90600.0
93000.0
96000.0
92000.0
94200.0
93000.0
94500.0
93500.0
92500.0
93000.0
92400.0
93000.0
93800.0
94200.0
93000.0
93300.0
93500.0
92800.0
93500.0
93000.0
93200.0
90900.0
91000.0
91900.0
92200.0
93000.0
92100.0
